265,0,0,26708.51694
266,0,0,27341.91081
267,0,0,27516.11304
268,1,0,28170.22253
269,0,0,13504.89067
270,0,0,15651.99951
271,0,0,27516.11304
272,0,0,14896.30889
273,0,0,27516.11304
274,0,0,15052.9485
275,0,0,26503.40531
276,1,0,27597.54601
277,1,0,17864.82058
278,0,0,12930.29072
279,0,0,27516.11304
280,0,0,27118.61229
281,0,0,15871.29497
282,0,0,26293.7375
283,1,0,17640.17645
284,1,0,17490.4137
285,1,0,27753.68793
286,0,0,27063.67292
287,0,0,13513.29572
288,0,0,26064.7967
289,0,0,27516.11304
290,1,0,16876.84488
291,0,0,16688.87734
292,0,0,27516.11304
293,0,1,27331.03214
294,1,0,27567.5301
295,1,0,27848.27836
296,0,0,26769.89935
297,0,0,27516.11304
298,0,0,15901.8588
299,1,0,18204.07906
300,0,0,27516.11304
301,1,0,27451.47342
302,0,0,27516.11304
303,1,0,17659.27885
304,1,0,27893.12134
305,0,0,26907.24359
306,0,0,16533.00182
307,0,0,26516.05468
308,0,0,16530.70954
309,0,0,15438.05272
310,0,0,27479.4988
311,0,1,27516.11304
312,0,0,27056.78363
313,1,0,20879.17802
314,0,0,12630.00112
315,0,1,26423.82208
316,1,0,18910.86756
317,0,0,27434.1921
318,1,0,17028.89992
319,0,0,26057.43501
320,0,0,15531.27239
321,0,0,26367.13354
322,0,0,26963.13054
323,0,0,27516.11304
324,0,1,27516.11304
325,0,0,27516.11304
326,1,0,20258.73233
327,1,0,27797.94387
328,1,0,28253.77651
329,0,0,27298.01135
330,1,0,16979.2337
331,0,0,26564.55716
332,0,1,27234.82826
333,0,0,25535.13139
334,0,0,26576.0045
335,1,0,17767.01634
336,1,0,27553.43576
337,0,0,25913.79417
338,0,0,27516.11304
339,0,0,15791.06492
340,0,0,27516.11304
341,0,0,14348.45229
342,0,0,26623.0159
343,0,0,25886.07616
344,0,0,27268.92646
345,0,1,26892.27848
346,1,0,17357.46106
347,1,0,27978.11295
348,1,0,28252.82885
349,0,0,26952.50786
350,0,0,26411.1851
351,0,0,27516.11304
352,0,0,26944.15167
353,1,0,28990.85869
354,0,0,26375.77814
355,1,0,17462.14216
356,1,0,17191.65229
357,0,0,26550.11117
358,0,1,26392.66412
359,0,0,26562.26303
360,1,0,17276.46691
361,0,0,27516.11304
362,0,0,16435.96167
363,0,0,27243.97755
364,0,0,26574.37154
365,0,0,27516.11304
366,0,1,27516.11304
367,0,0,27516.11304
368,0,0,27446.26285
369,0,0,14813.02246
370,1,0,27608.75717
371,0,0,26653.77433
372,1,0,28231.44526
373,1,0,18594.53195
374,0,0,27516.11304
375,0,0,26963.7035
376,0,0,26027.73291
377,0,0,26038.62213
378,1,0,27979.84475
379,0,0,28546.85932
380,1,0,21899.24574
381,1,0,17290.98473
382,1,0,18805.42236
383,0,0,27424.10351
384,0,0,25120.43717
385,0,0,27516.11304
386,0,1,27516.11304
387,0,0,27030.9817
388,0,0,27516.11304
389,1,0,27714.11428
390,0,0,27516.11304
391,0,0,27516.11304
392,0,0,27516.11304
393,0,0,14478.34856
394,0,0,14851.22724
395,0,0,27516.11304
396,0,0,12991.41837
397,0,0,15264.603
398,0,0,26247.95887
399,1,0,17381.14802
400,1,0,20012.69352
401,1,0,27595.29228
402,0,0,27516.11304
403,0,0,16116.56968
404,0,0,26278.1823
405,0,0,26881.96065
406,1,0,20361.12115
407,0,0,26811.37623
408,0,1,27314.22696
409,1,0,28257.65535
410,0,0,26415.97176
411,0,0,16703.39516
412,0,0,15423.5349
413,1,0,21540.12077
414,0,0,14815.31475
415,0,0,25942.72572
416,1,0,27781.04179
417,0,0,27174.35743
418,0,0,26538.24613
419,0,0,26289.85445
420,0,0,27590.97907
421,1,0,27697.45236
422,0,0,26754.1945
423,0,0,26726.90224
424,1,0,27759.75328
425,1,0,18840.57076
426,1,0,27994.54318
427,0,0,27516.11304
428,0,1,26633.94289
429,0,0,27516.11304
430,0,0,26957.10677
431,0,0,27023.15973
432,0,0,26925.03484
433,0,0,26117.7853
434,0,0,26825.27261
435,0,0,14834.41714
436,0,0,15198.89078
437,0,0,26375.43273
438,0,0,26663.96229
439,1,0,18745.82289
440,1,0,28257.77008
441,0,0,27516.11304
442,0,0,26125.14467
443,0,1,26083.02657
444,0,0,14914.64719
445,0,0,26598.13414
446,1,0,28120.80346
447,0,0,27463.19209
448,0,0,15318.0897
449,1,0,27896.4635
450,0,0,27516.11304
451,0,0,26510.79112
452,0,0,27006.59643
453,1,0,27621.48133
454,0,0,13713.48879
455,1,0,28048.20992
456,0,0,13781.4933
457,0,0,15331.84342
458,0,0,27516.11304
459,0,0,26603.64366
460,0,0,27368.70816
461,0,0,26257.22798
462,0,0,27105.40413
463,1,0,27820.89589
464,0,0,25858.85965
465,0,0,27080.39972
466,0,0,27516.11304
467,0,0,12932.58301
468,0,0,26932.87203
469,0,0,12801.15855
470,0,0,27030.70277
471,0,0,27516.11304
472,0,1,27516.11304
473,0,0,26768.97781
474,0,0,27225.63793
475,0,0,15653.5277
476,0,0,26649.30691
477,0,0,26575.35141
478,0,0,27169.08572
479,0,0,13442.99892
480,0,0,27400.48052
481,0,0,27297.271
482,0,0,26112.25746
483,0,0,27083.13057
484,0,0,26588.06379
485,1,0,19499.98533
486,0,0,25729.66397
487,0,0,26557.0135
488,0,0,14690.00306
489,0,0,27306.38208
490,0,0,11430.37091
491,1,0,18511.24552
492,0,0,26363.67016
493,0,0,15626.02026
494,0,0,18023.75248
495,0,0,27310.30858
496,0,1,27516.11304
497,0,1,26302.90038
498,0,0,25837.36638
499,1,0,28184.53112
500,0,0,26847.188
501,0,0,26460.12287
502,0,1,27516.11304
503,1,0,28249.45121
504,0,0,27516.11304
505,0,1,26963.13054
506,0,0,27238.64545
507,1,0,27945.03872
508,0,0,13216.0625
509,0,0,27516.11304
510,0,0,27516.11304
511,0,0,27516.11304
512,0,0,27174.61954
513,0,0,27516.11304
514,1,0,27700.84242
515,0,0,27260.39314
516,0,1,27516.11304
517,0,0,25789.74397
518,0,0,16584.96033
519,0,0,27516.11304
520,0,0,15117.13254
521,0,0,27194.9667
522,1,0,28035.77934
523,0,0,26861.63766
524,0,0,16417.62338
525,0,0,16244.17366
526,0,0,27516.11304
527,1,0,28167.11872
528,0,0,26622.69396
529,0,0,25818.13714
530,0,0,26508.07092
531,1,0,27723.91737
532,1,0,28169.62109
533,0,0,26645.79243
534,0,0,15742.9269
535,1,0,17313.9076
536,1,0,20159.39989
537,1,0,17634.06369
538,1,0,18562.43993
539,0,0,13421.60424
540,1,0,17415.53233
541,0,0,26213.54903
542,1,0,21537.82849
543,0,0,27057.88725
544,0,0,14801.56103
545,0,0,27516.11304
546,1,0,28256.63372
547,0,0,27516.11304
548,0,0,26344.21671
549,0,0,27329.57681
550,1,0,27556.1816
551,0,1,26419.04562
552,0,0,27516.11304
553,1,0,18295.00645
554,0,0,27152.75648
555,0,0,26623.0159
556,1,0,17620.30997
557,0,0,27153.02119
558,0,0,27516.11304
559,0,1,27516.11304
560,0,0,15313.50513
561,1,0,27786.94023
562,1,0,28032.91547
563,0,0,26577.63667
564,0,0,26087.8503
565,0,0,27516.11304
566,0,1,27516.11304
567,1,0,17002.15657
568,0,0,27516.11304
569,0,0,26904.02279
570,1,0,18638.0854
571,0,0,26931.42244
572,0,0,27415.3413
573,1,0,17556.12593
574,0,0,16111.22101
575,0,0,13457.51674
576,1,0,27947.43205
577,0,0,26974.36183
578,0,0,16464.99731
579,0,0,27516.11304
580,0,0,14479.87675
581,0,0,26574.37154
582,1,0,27656.16668
583,1,0,27668.02905
584,0,0,15755.15243
585,0,0,14034.40897
586,1,0,28088.08293
587,0,0,16242.64547
588,0,0,28066.40963
589,1,0,28109.14708
590,0,0,26593.59001
591,0,0,14761.82805
592,0,0,27392.29867
593,1,0,27473.041
594,0,0,25821.67474
595,0,1,26332.00787
596,0,0,26611.08316
597,0,0,27312.75852
598,1,0,19645.1635
599,0,0,27516.11304
600,0,1,27516.11304
601,1,0,17376.56345
602,1,0,16906.64461
603,0,0,27143.20587
604,1,0,22649.58769
605,0,0,27516.11304
606,0,0,27119.14978
607,0,0,16038.63192
608,1,0,18067.30594
609,0,0,27063.39773
610,0,1,26762.21118
611,0,0,26775.11599
612,0,0,15276.06444
613,0,0,27490.79102
614,1,0,17594.33071
615,0,0,27235.33763
616,1,0,19616.89196
617,0,0,27516.11304
618,0,0,15325.73066
619,1,0,27467.00462
620,0,0,26542.86519
621,0,0,27516.11304
622,1,0,28120.70983
623,0,0,14021.41934
624,0,0,26215.70819
625,0,0,13860.19516
626,1,0,27643.59424
627,1,0,20846.3219
628,1,0,27593.8561
629,0,0,25568.26032
630,1,0,17045.71002
631,1,0,28198.33266
632,0,0,25832.66421
633,1,0,20337.43418
634,0,1,26589.6901
635,0,0,28130.65318
636,0,0,26925.03484
637,0,1,25906.96573
638,0,0,26391.02439
639,0,0,27516.11304
640,0,1,27516.11304
641,0,0,14553.22993
642,0,0,26631.69621
643,0,1,27516.11304
644,0,0,15241.68013
645,0,0,26862.99342
646,0,0,27516.11304
647,1,0,17849.53867
648,0,0,25697.13806
649,0,0,27467.67647
650,0,0,26987.65359
651,0,0,26830.39127
652,0,0,27516.11304
653,0,0,26052.10272
654,0,0,27516.11304
655,0,0,26662.69057
656,0,0,13661.53028
657,0,0,26139.45901
658,0,0,26667.13937
659,0,0,26342.12652
660,0,0,26709.72004
661,1,0,27989.07782
662,0,0,26768.05599
663,0,1,27516.11304
664,1,0,27507.4658
665,0,0,27306.1364
666,0,0,26768.05599
667,0,0,27516.11304
668,0,1,27516.11304
669,0,0,25297.12053
670,0,0,15703.19392
671,0,0,26803.79575
672,0,0,26909.87594
673,0,0,26399.8838
674,0,0,27045.44234
675,0,0,14609.77301
676,0,0,25175.92431
677,0,0,25732.86513
678,1,0,17151.15522
679,0,0,27516.11304
680,1,0,27705.34654
681,0,0,16313.70636
682,1,0,17052.58688
683,0,0,16124.97473
684,0,0,26302.90038
685,0,0,16370.24944
686,0,0,16126.50292
687,0,0,25335.54502
688,0,0,14178.05896
689,0,0,25769.9299
690,0,0,27516.11304
691,0,0,26938.95167
692,1,0,27601.42979
693,0,0,15056.00489
694,1,0,27783.47499
695,0,0,13446.8194
696,1,0,20028.73953
697,0,0,27516.11304
698,0,0,12743.85138
699,0,0,25333.39299
700,0,0,27516.11304
701,0,0,14414.16452
702,1,0,16924.9829
703,0,0,27516.11304
704,0,0,26765.28882
705,0,0,26445.23934
706,0,1,26133.22534
707,0,0,27516.11304
708,0,1,26722.22568
709,0,0,15255.43386
710,0,0,26597.48536
711,0,0,26901.97119
712,1,0,27836.41744
713,0,0,27516.11304
714,0,0,27288.11657
715,0,0,14536.41983
716,0,0,27516.11304
717,0,0,16198.32792
718,0,0,25986.94568
719,0,0,15238.62375
720,1,0,27791.94233
721,0,0,26985.66628
722,1,0,28134.66666
723,0,0,15731.46546
724,1,0,27696.13123
725,0,0,27516.11304
726,0,1,27516.11304
727,0,0,26702.82033
728,0,0,14417.985
729,0,0,14884.08336
730,0,0,14664.7879
731,0,0,26633.62203
732,0,0,27516.11304
733,0,1,26651.86048
734,0,0,27331.75938
735,0,0,13601.93082
736,0,0,26055.09283
737,0,0,26631.37513
738,0,0,27387.37093
739,0,0,27516.11304
740,0,0,27148.75704
741,1,0,28252.97328
742,0,0,27516.11304
743,0,1,27516.11304
744,0,0,26907.24359
745,1,0,17633.29959
746,1,0,18119.26444
747,0,0,15169.09105
748,0,0,27453.95951
749,0,0,27176.19155
750,0,0,27516.11304
751,0,0,26789.18573
752,0,0,26805.00996
753,0,0,27516.11304
754,1,0,17442.27568
755,1,0,27872.43352
756,0,0,27516.11304
757,0,1,27516.11304
758,1,0,27554.91496
759,0,0,13703.55554
760,0,0,16387.82365
761,0,0,27481.49753
762,0,1,27516.11304
763,0,0,27227.93936
764,0,0,15158.39371
765,0,0,25952.29191
766,1,0,17880.1025
767,0,0,26442.52665
768,0,0,27516.11304
769,0,0,27516.11304
770,0,1,27315.69427
771,1,0,27887.00541
772,1,0,27974.23041
773,0,0,27138.41518
774,1,0,21675.36571
775,0,0,26826.77905
776,0,0,26347.69782
777,0,0,26916.00811
778,0,0,13040.3205
779,0,0,16272.4452
780,0,0,20503.24294
781,1,0,28163.72857
782,1,0,17094.61214
783,0,0,26923.87181
784,0,0,27516.11304
785,1,0,17265.76957
786,1,0,19490.81618
787,0,0,26987.93736
788,1,0,28053.72181
789,1,0,17955.74797
790,0,0,16742.36404
791,0,0,26894.92537
792,0,0,26409.81634
793,0,0,26901.67798
794,1,0,27671.31395
795,0,0,26919.07688
796,0,0,27516.11304
797,0,0,25026.55729
798,0,0,27384.54881
799,0,0,27916.48929
800,0,0,13807.47255
801,0,0,26191.89466
802,1,0,18935.31862
803,0,0,26269.67181
804,0,0,26541.87591
805,0,0,26163.98936
806,1,0,28178.57286
807,1,0,19599.31776
808,0,0,27303.18583
809,1,0,28170.44755
810,0,0,27098.90708
811,0,0,25667.2414
812,0,0,15537.38516
813,0,0,25814.99045
814,0,0,26414.60477
815,0,0,26566.84973
816,1,0,17176.37038
817,0,0,27516.11304
818,1,0,28029.6718
819,1,0,27615.63979
820,0,0,27968.15306
821,1,0,27533.42197
822,0,0,26165.39477
823,0,0,27299.98423
824,0,0,27518.33629
825,0,0,25994.14799
826,0,0,12092.84186
827,0,0,14349.21639
828,0,0,26056.2136
829,1,0,27743.07589
830,0,0,14523.4302
831,1,0,19273.04891
832,0,0,26178.84731
833,1,0,28245.28713
834,1,0,20145.64617
835,0,0,27419.72812
836,0,0,16516.95581
837,0,0,27306.38208
838,0,0,14722.09508
839,1,0,17077.80204
840,0,0,27130.40788
841,0,0,27122.10373
842,0,1,27516.11304
843,0,0,27516.11304
844,0,0,27984.47469
845,0,0,27516.11304
846,1,0,28166.73656
847,0,0,27188.46615
848,0,0,26365.40225
849,1,0,27903.70228
850,0,0,27071.09112
851,1,0,28259.11158
852,0,0,27184.55633
853,1,0,18071.12641
854,0,0,27330.30462
855,0,0,25497.20083
856,0,0,27516.11304
857,1,0,18609.81386
858,0,0,27142.93999
859,1,0,18706.85402
860,0,0,16062.31889
861,0,0,26014.55529
862,1,0,27524.38919
863,1,0,27779.29998
864,0,0,27199.63483
865,1,0,27629.09544
866,0,0,13881.58983
867,0,0,26524.0202
868,1,0,19801.80312
869,0,0,27516.11304
870,0,0,27256.61681
871,1,0,18042.85487
872,1,0,28257.88921
873,0,0,13801.35979
874,0,0,25647.75625
875,0,0,26598.13414
876,0,0,26402.62205
877,1,0,17650.87379
878,0,0,28072.00355
879,0,0,27516.11304
880,0,0,14379.78021
881,0,0,15694.02477
882,0,0,27345.52278
883,1,0,19631.40978
884,0,0,26808.04326
885,0,0,26944.15167
886,0,1,26281.72296
887,0,0,14823.7198
888,0,0,26837.30194
889,0,0,27516.11304
890,0,1,27516.11304
891,0,0,16592.60129
892,0,0,27104.32255
893,1,0,28123.78283
894,0,0,26520.03972
895,0,0,15853.72077
896,0,0,26859.42263
897,0,1,27516.11304
898,1,0,27693.48432
899,0,0,27148.51683
900,0,0,26532.9596
901,0,0,27516.11304
902,0,1,27516.11304
903,0,0,26468.55211
904,0,0,27275.1776
905,1,0,27601.63388
906,0,0,26563.90185
907,0,0,25567.43457
908,0,0,14638.80865
909,0,0,26309.93418
910,0,1,27516.11304
911,0,0,27516.11304
912,0,1,27516.11304
913,1,0,18573.90137
914,1,0,18032.92163
915,1,0,16834.81961
916,1,0,20597.22671
917,0,0,27118.88105
918,0,0,26374.74183
919,1,0,27899.03558
920,0,0,26664.28014
921,0,0,27134.41509
922,0,0,27516.11304
923,1,0,17664.62752
924,0,0,26218.94481
925,0,0,13470.50636
926,1,0,27998.66977
927,0,0,26848.08502
928,0,0,25807.50894
929,0,0,15078.16366
930,0,0,15729.17317
931,1,0,28080.61237
932,0,0,26259.00804
933,0,0,26386.12552
934,1,0,17155.7398
935,0,0,27516.11304
936,0,1,26957.39393
937,0,0,27516.11304
938,1,0,21642.50959
939,1,0,28258.95002
940,0,0,15000.2259
941,0,0,26506.07213
942,1,0,18469.98436
943,0,0,13374.9944
944,1,0,20296.17302
945,1,0,19963.0273
946,0,0,12182.24106
947,0,0,26767.13389
948,1,0,19033.12287
949,1,0,17357.46106
950,0,0,27916.34195
951,0,0,15836.14657
952,0,0,26086.36664
953,1,0,19421.28347
954,0,0,27516.11304
955,0,1,27516.11304
956,0,0,26218.94481
957,1,0,20513.94028
958,0,0,16290.78349
959,0,0,14422.56957
960,0,0,27026.79444
961,0,0,27084.22203
962,0,0,27516.11304
963,1,0,21188.63676
964,0,0,15869.00268
965,0,0,12901.25509
966,0,1,26679.18341
967,0,0,27297.7646
968,0,0,15736.81413
969,0,0,27516.11304
970,1,0,17680.67353
971,1,0,28216.15674
972,0,0,27903.252
973,1,0,27954.97371
974,0,0,27247.52452
975,0,0,27298.01135
976,1,0,27660.26375
977,0,0,27051.25795
978,1,0,18367.59554
979,1,0,18166.63837
980,1,0,18016.87562
981,0,0,27516.11304
982,0,0,26344.91319
983,0,0,27516.11304
984,0,0,26989.92289
985,0,0,27448.30377
986,0,0,26513.39546
987,1,0,28244.56667
988,0,0,26802.88476
989,0,0,26911.92155
990,1,0,27989.07782
991,0,0,25618.80066
992,0,0,27171.47211
993,0,0,26085.25357
994,0,0,13387.21993
995,1,0,19198.16753
996,1,0,28075.79485
997,1,0,17767.01634
998,1,0,27950.65553
999,1,0,28087.0404
1000,1,0,27882.69411
1001,1,0,28250.00693
1002,0,0,27516.11304
1003,0,1,27516.11304
1004,0,0,27516.11304
1005,1,0,17656.98656
1006,1,0,27766.3122
1007,0,0,27110.53468
1008,0,0,14642.62913
1009,0,0,27603.06164
1010,0,0,27516.11304
1011,1,0,27850.85546
1012,0,0,15930.13034
1013,0,0,26217.50663
1014,0,1,27418.11326
1015,1,0,22219.40183
1016,1,0,28153.10831
1017,1,0,27945.03872
1018,1,0,27668.02905
1019,1,0,27782.08535
1020,0,0,26341.42954
1021,1,0,17501.11104
1022,0,0,26025.47665
1023,1,0,17123.64778
1024,0,0,27286.13154
1025,1,0,18350.78543
1026,0,0,26026.98095
1027,0,0,27372.50392
1028,0,0,26969.14034
1029,1,0,17441.51158
1030,0,0,27417.88243
1031,0,0,27122.90869
1032,0,0,27136.28268
1033,0,0,26350.13272
1034,1,0,17409.41956
1035,0,0,27516.11304
1036,1,0,27913.09246
1037,1,0,28234.53783
1038,1,0,28185.96792
1039,0,0,15515.22639
1040,0,0,27516.11304
1041,0,0,13301.64122
1042,0,0,27226.14958
1043,1,0,17734.16022
1044,0,0,27516.11304
1045,0,0,26912.21365
1046,0,0,27057.88725
1047,0,0,25517.65757
1048,1,0,28177.42571
1049,0,0,26756.75418
1050,0,0,27313.00334
1051,1,0,17317.72808
1052,1,0,28018.69285
1053,0,1,25645.31547
1054,0,0,16374.83402
1055,0,0,27516.11304
1056,0,1,27516.11304
1057,0,0,13588.1771
1058,0,0,26234.37321
1059,0,0,16237.2968
1060,0,1,27516.11304
1061,0,0,13125.89921
1062,0,0,27516.11304
1063,0,1,27516.11304
1064,0,0,12126.46207
1065,1,0,28045.89177
1066,0,0,27202.74122
1067,0,0,27516.11304
1068,0,0,26672.53314
1069,0,0,26461.47288
1070,0,0,27516.11304
1071,1,0,17189.36001
1072,1,0,28231.94572
1073,1,0,19344.10981
1074,0,0,15988.9657
1075,0,0,27469.24301
1076,1,0,28251.64188
1077,1,0,27594.8821
1078,0,0,14044.34221
1079,0,0,26084.14021
1080,0,1,25547.99291
1081,0,0,16568.15022
1082,1,0,28124.06048
1083,0,0,27516.11304
1084,0,0,16121.91835
1085,1,0,27718.19428
1086,1,0,18181.15619
1087,0,0,27377.94613
1088,1,0,28252.78875
1089,1,0,27557.65791
1090,1,0,28111.86399
1091,0,0,15629.07664
1092,0,0,27516.11304
1093,0,0,26720.66525
1094,0,0,27516.11304
1095,1,0,17941.99425
1096,1,0,28036.84859
1097,0,0,27128.53541
1098,0,0,14178.05896
1099,0,0,27296.77728
1100,1,0,17436.16291
1101,0,0,27459.82049
1102,1,0,27747.2259
1103,0,0,27516.11304
1104,0,1,27516.11304
1105,0,0,26593.59001
1106,0,0,27153.28587
1107,1,0,27522.87829
1108,0,0,27005.75128
1109,0,0,12060.74984
1110,0,0,26232.22392
1111,0,0,27516.11304
1112,0,0,26345.74666
1113,0,0,16286.19892
1114,0,0,13902.22042
1115,0,0,26351.87098
1116,0,1,25399.73772
1117,1,0,20060.83155
1118,1,0,28247.49568
1119,0,0,16766.8151
1120,1,0,28068.94257
1121,0,0,28524.06891
1122,0,0,26313.09526
1123,0,0,27002.64997
1124,0,0,14679.30572
1125,1,0,18493.67132
1126,0,0,27516.11304
1127,0,0,13921.32281
1128,0,0,14825.24799
1129,0,0,25739.26138
1130,0,0,28124.89174
1131,0,0,26481.64234
1132,0,0,26892.01209
1133,0,1,26914.54934
1134,0,0,26923.39081
1135,1,0,27527.40632
1136,0,0,27012.22346
1137,0,0,26276.76516
1138,0,0,26720.66525
1139,0,0,26110.04432
1140,1,0,28165.50834
1141,0,0,27516.11304
1142,0,0,15273.77215
1143,0,0,27231.51426
1144,1,0,27736.00063
1145,0,0,26441.50887
1146,0,0,27103.51104
1147,0,0,25498.45547
1148,1,0,23451.88815
1149,1,0,17523.26982
1150,1,0,20688.1541
1151,0,0,13172.50905
1152,0,0,26790.40602
1153,1,0,17235.96984
